"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"
"2:32:00::"	"?"	"one"	"''"	"of"	"''_?"	"?_one"	"one_of"	"oatmeal_''_?"	"''_?_one"	"?_one_of"	"one_of_the"	"NN"	"ε"	"ε"	"VB"	"NN"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"is"	"it"	"anything"	"like"	"oatmeal"	"ask"	"one"	"of"	"the"	"child"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"instantly"	"."	"doctor"	"∅"	"doctor_instantly"	"instantly_."	"._∅"	"the_doctor_instantly"	"doctor_instantly_."	"instantly_._∅"	"._∅_∅"	"DT"	"NN"	"RB"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"who"	"be"	"that"	"young"	"feller"	"doctor"	"instantly"	"ask"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"he"	"."	"?"	"∅"	"?_he"	"he_."	"._∅"	"''_?_he"	"?_he_."	"he_._∅"	"._∅_∅"	"ε"	"ε"	"PRP"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"sleep"	"well"	"ask"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"to"	"person"	"kitchen"	"to"	"kitchen_to"	"to_person"	"person_to"	"the_kitchen_to"	"kitchen_to_person"	"to_person_to"	"person_to_prepare"	"DT"	"NN"	"TO"	"VB"	"NNP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"he"	"had"	"give"	"the"	"call"	"a_few"	"thought"	"he"	"go_into"	"the"	"kitchen"	"to"	"ask"	"person"	"to"	"prepare"	"tea"	"and"	"sushi"	"for"	"the"	"visitor"	"use"	"the"	"formal"	"english"	"china"	"and"	"the"	"silver"	"tea_service"	"which"	"had"	"been"	"donate"	"to"	"the"	"mission"	"then"	"he"	"go"	"outside"	"to"	"inspect"	"the"	"grounds"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"and"	"her"	"parlor"	"to"	"parlor_and"	"and_her"	"her_to"	"the_parlor_and"	"parlor_and_her"	"and_her_to"	"her_to_make"	"DT"	"NN"	"CC"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"find"	"person"	"the"	"parlor"	"and"	"ask"	"her"	"to"	"make"	"sure"	"everything"	"be"	"in_order"	"in"	"the"	"residential"	"hall"	"and_then"	"to"	"take_charge"	"of"	"the"	"office"	"while"	"the"	"party"	"be"	"here"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"person"	","	"then"	"``"	"then_person"	"person_,"	",_``"	"∅_then_person"	"then_person_,"	"person_,_``"	",_``_what"	"ε"	"RB"	"NNP"	"VB"	"ε"	"ε"	"WP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"ask"	"what"	"about"	"this"	"group"	"which"	"you"	"mention"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"been"	"to"	"not"	"speak"	"not_been"	"been_to"	"to_speak"	"had_not_been"	"not_been_to"	"been_to_speak"	"to_speak_."	"VBD"	"RB"	"VBN"	"VB"	"TO"	"VB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"that"	"it"	"had"	"find"	"a"	"planet"	"on"	"which"	"human_being"	"could"	"live"	"and"	"which"	"was"	"already"	"inhabit"	"by"	"sentient"	"say"	"person"	"forget"	"in"	"his"	"enthusiasm"	"that"	"had"	"not"	"been"	"ask"	"to"	"speak"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"?"	"person"	"''"	"at"	"''_?"	"?_person"	"person_at"	"person_''_?"	"''_?_person"	"?_person_at"	"person_at_one"	"NNP"	"ε"	"ε"	"VB"	"NNP"	"IN"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"how"	"many"	"be"	"that"	"ask"	"person"	"at"	"one"	"stage"	"of"	"his"	"excavation"	"project"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"?"	"person"	"''"	"of"	"''_?"	"?_person"	"person_of"	"i_''_?"	"''_?_person"	"?_person_of"	"person_of_an"	"PRP"	"ε"	"ε"	"VB"	"NNP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"can"	"remove"	"the"	"ball"	"i"	"ask"	"person"	"of"	"an"	"official"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"going_to"	"us"	"'re"	"for"	"'re_going_to"	"going_to_us"	"us_for"	"you_'re_going_to"	"'re_going_to_us"	"going_to_us_for"	"us_for_help"	"PRP"	"VBP"	"VB"	"VB"	"PRP"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"someday"	"person"	"say"	"you"	"going_to"	"us"	"for"	"help"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"i'm"	"for"	"that"	"it"	"that_i'm"	"i'm_for"	"for_it"	"be_that_i'm"	"that_i'm_for"	"i'm_for_it"	"for_it_now"	"VB"	"IN"	"PRP"	"VB"	"VB"	"PRP"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"you"	"do"	"n't"	"be"	"that"	"i'm"	"ask"	"for"	"it"	"now"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"was"	"whether"	"crowd"	"it"	"crowd_was"	"was_whether"	"whether_it"	"the_crowd_was"	"crowd_was_whether"	"was_whether_it"	"whether_it_want"	"DT"	"NN"	"VBD"	"VB"	"IN"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"crowd"	"was"	"ask"	"whether"	"it"	"want"	"to"	"wait"	"one"	"more"	"term"	"to"	"make"	"the"	"race"	"it"	"vote"	"no"	"and"	"there"	"be"	"no"	"dissent"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"will"	"the"	"legislator"	"group"	"legislator_will"	"will_the"	"the_group"	"location_legislator_will"	"legislator_will_the"	"will_the_group"	"the_group_monday"	"NNP"	"NN"	"MD"	"VB"	"DT"	"NNP"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"veteran"	"legislator"	"will"	"ask"	"the"	"group"	"monday"	"to"	"back"	"federal"	"aid"	"to"	"education"	"something"	"it"	"has"	"consistently"	"oppose"	"in"	"the"	"past"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"is"	"the"	"group"	"group"	"group_is"	"is_the"	"the_group"	"of_group_is"	"group_is_the"	"is_the_group"	"the_group_in"	"IN"	"NNP"	"VBZ"	"VB"	"DT"	"NNP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"group"	"is"	"ask"	"the"	"group"	"in"	"a"	"privilege"	"resolution"	"to"	"endorse"	"increased"	"federal"	"support"	"for"	"public"	"education"	"provided_that"	"such"	"fund"	"be"	"receive"	"and"	"expend"	"as"	"state"	"funds"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"he"	"."	"?"	"∅"	"?_he"	"he_."	"._∅"	"''_?_he"	"?_he_."	"he_._∅"	"._∅_∅"	"ε"	"ε"	"PRP"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"do"	"you"	"think"	"we"	"need"	"a"	"new"	"person"	"re-explore"	"the"	"anglo-american"	"scene"	"he"	"ask"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"would"	"him"	","	"to"	",_would"	"would_him"	"him_to"	"apologetically_,_would"	",_would_him"	"would_him_to"	"him_to_repeat"	"RB"	"ε"	"MD"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"would"	"reply"	"softly"	"and"	"father"	"apologetically"	"would"	"ask"	"him"	"to"	"repeat"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"had"	","	"person"	"``"	"person_had"	"had_,"	",_``"	",_person_had"	"person_had_,"	"had_,_``"	",_``_to"	"ε"	"NNP"	"VBD"	"VB"	"ε"	"ε"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"does"	"n't"	"it"	"ever"	"bother"	"person"	"had"	"ask"	"to"	"have"	"people"	"always"	"ask"	"you"	"about"	"your"	"hand"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"always"	"you"	"people"	"about"	"people_always"	"always_you"	"you_about"	"have_people_always"	"people_always_you"	"always_you_about"	"you_about_your"	"VB"	"NN"	"RB"	"VB"	"PRP"	"IN"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"does"	"n't"	"it"	"ever"	"bother"	"you"	"person"	"had"	"to"	"have"	"people"	"always"	"ask"	"you"	"about"	"your"	"hand"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"had"	"."	"she"	"∅"	"she_had"	"had_."	"._∅"	"?_she_had"	"she_had_."	"had_._∅"	"._∅_∅"	"ε"	"PRP"	"VBD"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"how"	"do"	"you"	"like"	"she"	"had"	"ask"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"one"	"about"	"if"	"this"	"if_one"	"one_about"	"about_this"	"∅_if_one"	"if_one_about"	"one_about_this"	"about_this_play"	"ε"	"IN"	"CD"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"one"	"ask"	"about"	"this"	"play"	"what"	"it"	"be"	"that"	"come_upon"	"this"	"community"	"and"	"work"	"within"	"it"	"with"	"such"	"terrible"	"power"	"there"	"be"	"no"	"better"	"answer"	"to"	"give"	"than"	"spirit"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"i"	"person"	","	"to"	",_i"	"i_person"	"person_to"	"boy_,_i"	",_i_person"	"i_person_to"	"person_to_spend"	"NN"	"ε"	"PRP"	"VB"	"NNP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"be"	"at"	"that"	"party"	"that"	"finally"	"overcome"	"my"	"timidity"	"inspire"	"by"	"only"	"half"	"understood"	"and"	"overhear"	"among"	"old"	"boy"	"i"	"ask"	"person"	"to"	"spend"	"new_year's_eve"	"with"	"me"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"until"	"."	"it"	"∅"	"it_until"	"until_."	"._∅"	"know_it_until"	"it_until_."	"until_._∅"	"._∅_∅"	"VB"	"PRP"	"IN"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"had"	"not"	"hear"	"it"	"had"	"not"	"know"	"it"	"until"	"ask"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"was"	"for"	"garden_fresh"	"top"	"garden_fresh_was"	"was_for"	"for_top"	",_garden_fresh_was"	"garden_fresh_was_for"	"was_for_top"	"for_top_speed"	"ε"	"JJ"	"VBD"	"VB"	"VB"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"toy_with"	"her"	"field"	"in"	"early"	"stage"	"garden_fresh"	"was"	"ask"	"for"	"top"	"speed"	"only"	"in"	"the"	"stretch"	"by"	"jockey"	"person"	"and"	"win"	"by"	"a"	"length"	"and"	"a"	"half"	"in"	"for"	"the"	"furlong"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"person"	"person"	","	"proudly"	",_person"	"person_person"	"person_proudly"	"go_,_person"	",_person_person"	"person_person_proudly"	"person_proudly_,"	"VB"	"ε"	"NNP"	"VB"	"NNP"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"after"	"he"	"go"	"person"	"ask"	"person"	"proudly"	"would"	"you"	"take"	"their"	"oath"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"she"	","	"?"	"take"	"?_she"	"she_,"	",_take"	"''_?_she"	"?_she_,"	"she_,_take"	",_take_him"	"ε"	"ε"	"PRP"	"VB"	"ε"	"VB"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"what"	"bring"	"you"	"here"	"again"	"she"	"ask"	"take"	"him"	"and"	"person"	"into"	"the"	"parlor"	"where"	"the"	"shutter"	"were"	"closed"	"against"	"the"	"afternoon"	"sun"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"unless"	"person"	"-"	"to"	"-_unless"	"unless_person"	"person_to"	"rude_-_unless"	"-_unless_person"	"unless_person_to"	"person_to_move"	"JJ"	"ε"	"IN"	"VB"	"NNP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"be"	"not"	"entirely"	"silent"	"openly"	"rude"	"unless"	"ask"	"person"	"to"	"move"	"to"	"another"	"chair"	"and"	"place"	"himself"	"in"	"the"	"fauteuil"	"that"	"creak"	"so"	"alarmingly"	"be"	"an"	"act"	"of"	"rudeness"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"by"	"him"	"conclude"	"to"	"conclude_by"	"by_him"	"him_to"	"she_conclude_by"	"conclude_by_him"	"by_him_to"	"him_to_name"	"PRP"	"VB"	"IN"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"by"	"ask"	"him"	"to"	"name"	"another"	"hour"	"should"	"this"	"one"	"be"	"inconvenient"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"by"	"for"	"conclude"	"a"	"conclude_by"	"by_for"	"for_a"	"she_conclude_by"	"conclude_by_for"	"by_for_a"	"for_a_brief"	"PRP"	"VB"	"IN"	"VB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"by"	"ask"	"for"	"a"	"brief"	"interview"	"to"	"settle"	"with"	"you"	"where"	"and"	"she"	"throw_in"	"a"	"tribute"	"to"	"his"	"gentle"	"manners"	"and"	"the"	"wild"	"originality"	"of"	"your"	"countenance"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
